epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,1209.99,1.34338,0.93988,0.90624,0.4416,0.32072,0.32415,0.18666,1.34302,0.97962,0.90123,0.004159,0.004159,0.004159
120,1219.91,1.33846,0.9371,0.90759,0.42696,0.32738,0.32604,0.18702,1.34552,0.98444,0.90107,0.0041095,0.0041095,0.0041095
121,1229.65,1.34059,0.9327,0.90797,0.42169,0.3339,0.32434,0.18642,1.33848,0.98944,0.90093,0.00406,0.00406,0.00406
122,1239.35,1.35465,0.94185,0.91154,0.40305,0.32301,0.31123,0.17747,1.3653,1.00828,0.90572,0.0040105,0.0040105,0.0040105
123,1249.12,1.34121,0.9362,0.90901,0.426,0.32012,0.32325,0.18543,1.34592,0.99301,0.9007,0.003961,0.003961,0.003961
124,1258.52,1.34182,0.93413,0.90409,0.42139,0.32074,0.31954,0.18358,1.33941,0.99341,0.90232,0.0039115,0.0039115,0.0039115
125,1267.56,1.3654,0.95127,0.90762,0.43924,0.31729,0.31769,0.18226,1.35056,0.98938,0.90169,0.003862,0.003862,0.003862
126,1277.24,1.33305,0.92975,0.90586,0.43847,0.32271,0.31905,0.18249,1.34868,0.98951,0.90285,0.0038125,0.0038125,0.0038125
127,1286.52,1.34232,0.93412,0.90673,0.43902,0.32314,0.32508,0.18673,1.34629,0.98012,0.90181,0.003763,0.003763,0.003763
128,1295.64,1.33151,0.93709,0.90568,0.4368,0.32263,0.32229,0.18672,1.33452,0.9892,0.90071,0.0037135,0.0037135,0.0037135
129,1304.77,1.34283,0.93931,0.90913,0.43518,0.31297,0.31726,0.18199,1.3486,1.00088,0.90225,0.003664,0.003664,0.003664
130,1314.47,1.34382,0.93325,0.90679,0.43457,0.31855,0.32491,0.18668,1.3402,0.99032,0.90308,0.0036145,0.0036145,0.0036145
131,1323.24,1.33372,0.9261,0.90816,0.42305,0.31964,0.32196,0.18431,1.34328,0.98125,0.90152,0.003565,0.003565,0.003565
132,1332.69,1.33657,0.92715,0.90623,0.42457,0.32062,0.32018,0.18388,1.34845,0.98552,0.90358,0.0035155,0.0035155,0.0035155
133,1342.48,1.35132,0.93423,0.90853,0.42868,0.32456,0.3239,0.18615,1.34624,0.98552,0.90103,0.003466,0.003466,0.003466
134,1351.68,1.33651,0.92455,0.90687,0.42566,0.32346,0.32136,0.18509,1.33779,0.98351,0.90173,0.0034165,0.0034165,0.0034165
135,1361.04,1.34852,0.93324,0.9076,0.43811,0.316,0.31997,0.18471,1.34744,0.98751,0.90326,0.003367,0.003367,0.003367
136,1370.37,1.33868,0.93756,0.90782,0.4363,0.31589,0.31878,0.18283,1.35227,0.99063,0.90451,0.0033175,0.0033175,0.0033175
137,1379.47,1.3322,0.92439,0.90423,0.43171,0.32422,0.32676,0.18827,1.34014,0.9782,0.90185,0.003268,0.003268,0.003268
138,1388.67,1.34427,0.93055,0.90457,0.42499,0.32499,0.32155,0.1857,1.33445,0.98595,0.89823,0.0032185,0.0032185,0.0032185
139,1397.6,1.34035,0.9244,0.90478,0.44181,0.31875,0.32442,0.18773,1.33686,0.98081,0.90034,0.003169,0.003169,0.003169
140,1407.27,1.32819,0.92448,0.90134,0.42818,0.32549,0.32553,0.18792,1.33897,0.97781,0.89932,0.0031195,0.0031195,0.0031195
141,1416.58,1.33615,0.91678,0.90623,0.42878,0.32093,0.3201,0.18566,1.34097,0.98361,0.90105,0.00307,0.00307,0.00307
142,1425.68,1.32499,0.91714,0.90599,0.42864,0.32581,0.3258,0.18944,1.3335,0.97467,0.89979,0.0030205,0.0030205,0.0030205
143,1434.98,1.33024,0.91951,0.90621,0.43828,0.32452,0.32694,0.19031,1.33146,0.97011,0.89969,0.002971,0.002971,0.002971
144,1444.8,1.32664,0.9123,0.90487,0.41838,0.32842,0.32513,0.18713,1.3351,0.97699,0.90021,0.0029215,0.0029215,0.0029215
145,1454.4,1.31857,0.91424,0.90361,0.4239,0.33092,0.3255,0.18615,1.3398,0.97619,0.90139,0.002872,0.002872,0.002872
146,1463.82,1.3101,0.9057,0.9048,0.42776,0.32838,0.32595,0.18747,1.33564,0.97447,0.90028,0.0028225,0.0028225,0.0028225
147,1472.56,1.33182,0.91559,0.90494,0.44101,0.31503,0.32152,0.18419,1.34396,0.98178,0.90195,0.002773,0.002773,0.002773
148,1481.78,1.32669,0.91592,0.90152,0.44949,0.31741,0.32515,0.18797,1.33367,0.97878,0.90056,0.0027235,0.0027235,0.0027235
149,1491.86,1.33376,0.93041,0.90497,0.45232,0.32032,0.327,0.18864,1.33637,0.97944,0.9005,0.002674,0.002674,0.002674
150,1500.68,1.32074,0.90833,0.90125,0.45285,0.32446,0.32935,0.18928,1.33379,0.97827,0.9001,0.0026245,0.0026245,0.0026245
151,1510.44,1.33938,0.91825,0.90144,0.43046,0.33408,0.33322,0.19172,1.3313,0.96735,0.89952,0.002575,0.002575,0.002575
152,1520.01,1.33003,0.91455,0.90266,0.43343,0.32312,0.32486,0.18735,1.33639,0.97474,0.89977,0.0025255,0.0025255,0.0025255
153,1529.1,1.3199,0.90387,0.90058,0.43826,0.32485,0.32697,0.18778,1.33952,0.9752,0.90097,0.002476,0.002476,0.002476
154,1538.47,1.31764,0.90511,0.90154,0.42964,0.32683,0.325,0.18751,1.33773,0.98428,0.89933,0.0024265,0.0024265,0.0024265
155,1547.96,1.30949,0.89975,0.9003,0.44106,0.32429,0.32527,0.18853,1.33524,0.98131,0.89941,0.002377,0.002377,0.002377
156,1557.57,1.31966,0.90679,0.89945,0.44967,0.32666,0.33172,0.19063,1.33418,0.97241,0.90067,0.0023275,0.0023275,0.0023275
